Sample,Cell,Mother,MotherSize,BirthTime,Sb,GrowthRate,DivPar
39,953,953,2.649388241916884,4.496914021329545,1.32469412,0.69314718,0.5
39,2234,953,2.649388241916884,4.496914021329545,1.32469412,0.69314718,0.5
2,271,271,1.6605627188031964,4.497461998188164,0.83028136,0.69314718,0.5
2,2235,271,1.6605627188031964,4.497461998188164,0.83028136,0.69314718,0.5
62,392,392,2.9481613679758705,4.497496728307122,1.47408068,0.69314718,0.5
62,2236,392,2.9481613679758705,4.497496728307122,1.47408068,0.69314718,0.5
23,940,940,5.4790085776763675,4.498165088161735,2.73950429,0.69314718,0.5
23,2237,940,5.4790085776763675,4.498165088161735,2.73950429,0.69314718,0.5
61,1545,1545,1.5305898401161946,4.498349888256251,0.76529492,0.69314718,0.5
61,2238,1545,1.5305898401161946,4.498349888256251,0.76529492,0.69314718,0.5
22,1054,1054,1.4875243799802158,4.498561021928409,0.74376219,0.69314718,0.5
22,2239,1054,1.4875243799802158,4.498561021928409,0.74376219,0.69314718,0.5
14,990,990,1.3535163838007187,4.500358116115459,0.67675819,0.69314718,0.5
14,2240,990,1.3535163838007187,4.500358116115459,0.67675819,0.69314718,0.5
90,90,90,1.5355071331937569,4.501224597186164,0.76775357,0.69314718,0.5
90,2241,90,1.5355071331937569,4.501224597186164,0.76775357,0.69314718,0.5
1,1564,1564,1.508724157313916,4.5016513797856375,0.75436208,0.69314718,0.5
1,2242,1564,1.508724157313916,4.5016513797856375,0.75436208,0.69314718,0.5
4,1877,1877,1.3420896603480421,4.502049734080101,0.67104483,0.69314718,0.5
4,2243,1877,1.3420896603480421,4.502049734080101,0.67104483,0.69314718,0.5
28,858,858,5.047746479816859,4.503502597937205,2.52387324,0.69314718,0.5
28,2244,858,5.047746479816859,4.503502597937205,2.52387324,0.69314718,0.5
2,1091,1091,1.66796233486059,4.503876495182979,0.83398117,0.69314718,0.5
2,2245,1091,1.66796233486059,4.503876495182979,0.83398117,0.69314718,0.5
90,708,708,0.19233264446665665,4.504184938875695,0.09616632,0.69314718,0.5
90,2246,708,0.19233264446665665,4.504184938875695,0.09616632,0.69314718,0.5
3,723,723,3.42570313199349,4.505735620743608,1.71285157,0.69314718,0.5
3,2247,723,3.42570313199349,4.505735620743608,1.71285157,0.69314718,0.5
48,728,728,0.752516666107881,4.506316893453101,0.37625833,0.69314718,0.5
48,2248,728,0.752516666107881,4.506316893453101,0.37625833,0.69314718,0.5
37,1039,1039,0.6661997348639092,4.508406118519616,0.33309987,0.69314718,0.5
37,2249,1039,0.6661997348639092,4.508406118519616,0.33309987,0.69314718,0.5
22,903,903,2.9970191863152285,4.50917602779541,1.49850959,0.69314718,0.5
22,2250,903,2.9970191863152285,4.50917602779541,1.49850959,0.69314718,0.5
90,683,683,3.08924437566094,4.509763383152104,1.54462219,0.69314718,0.5
90,2251,683,3.08924437566094,4.509763383152104,1.54462219,0.69314718,0.5
2,1332,1332,0.837446371551507,4.509858495416031,0.41872319,0.69314718,0.5
2,2252,1332,0.837446371551507,4.509858495416031,0.41872319,0.69314718,0.5
41,1721,1721,0.3415737512920093,4.510634353317898,0.17078688,0.69314718,0.5
41,2253,1721,0.3415737512920093,4.510634353317898,0.17078688,0.69314718,0.5
64,1584,1584,0.7139490324736303,4.5113561272572085,0.35697452,0.69314718,0.5
64,2254,1584,0.7139490324736303,4.5113561272572085,0.35697452,0.69314718,0.5
46,1422,1422,1.6843922609097421,4.511969030216774,0.84219613,0.69314718,0.5
46,2255,1422,1.6843922609097421,4.511969030216774,0.84219613,0.69314718,0.5
5,901,901,1.1569968862634914,4.512048186849579,0.57849844,0.69314718,0.5
5,2256,901,1.1569968862634914,4.512048186849579,0.57849844,0.69314718,0.5
45,427,427,3.398297008935515,4.513141065232221,1.6991485,0.69314718,0.5
45,2257,427,3.398297008935515,4.513141065232221,1.6991485,0.69314718,0.5
81,757,757,1.768865730834874,4.513191368938055,0.88443287,0.69314718,0.5
81,2258,757,1.768865730834874,4.513191368938055,0.88443287,0.69314718,0.5
8,1965,1965,1.299986140272478,4.513856919260153,0.64999307,0.69314718,0.5
8,2259,1965,1.299986140272478,4.513856919260153,0.64999307,0.69314718,0.5
84,257,257,1.28726103622579,4.517997077089591,0.64363052,0.69314718,0.5
84,2260,257,1.28726103622579,4.517997077089591,0.64363052,0.69314718,0.5
19,1966,1966,1.5277514638461616,4.519090868222353,0.76387573,0.69314718,0.5
19,2261,1966,1.5277514638461616,4.519090868222353,0.76387573,0.69314718,0.5
74,1651,1651,0.6989783287782082,4.519524009515919,0.34948916,0.69314718,0.5
74,2262,1651,0.6989783287782082,4.519524009515919,0.34948916,0.69314718,0.5
14,1017,1017,2.7444557927106823,4.520165865963062,1.3722279,0.69314718,0.5
14,2263,1017,2.7444557927106823,4.520165865963062,1.3722279,0.69314718,0.5
44,1949,1949,0.7564247581894709,4.520644309941504,0.37821238,0.69314718,0.5
44,2264,1949,0.7564247581894709,4.520644309941504,0.37821238,0.69314718,0.5
53,371,371,1.5051313355848097,4.521220345602288,0.75256567,0.69314718,0.5
53,2265,371,1.5051313355848097,4.521220345602288,0.75256567,0.69314718,0.5
19,1730,1730,1.530355019557878,4.521547380343079,0.76517751,0.69314718,0.5
19,2266,1730,1.530355019557878,4.521547380343079,0.76517751,0.69314718,0.5
17,560,560,0.6979838066544882,4.5228065682687575,0.3489919,0.69314718,0.5
17,2267,560,0.6979838066544882,4.5228065682687575,0.3489919,0.69314718,0.5
21,646,646,0.794217228723317,4.523397327663385,0.39710861,0.69314718,0.5
21,2268,646,0.794217228723317,4.523397327663385,0.39710861,0.69314718,0.5
48,1634,1634,1.5238765471805409,4.524267485965009,0.76193827,0.69314718,0.5
48,2269,1634,1.5238765471805409,4.524267485965009,0.76193827,0.69314718,0.5
59,1139,1139,0.3352396575799358,4.524850713008314,0.16761983,0.69314718,0.5
59,2270,1139,0.3352396575799358,4.524850713008314,0.16761983,0.69314718,0.5
56,623,623,1.8984018131016418,4.525453387066546,0.94920091,0.69314718,0.5
56,2271,623,1.8984018131016418,4.525453387066546,0.94920091,0.69314718,0.5
66,1005,1005,1.4326042422604797,4.5255124723786295,0.71630212,0.69314718,0.5
66,2272,1005,1.4326042422604797,4.5255124723786295,0.71630212,0.69314718,0.5
5,399,399,0.5841184902809371,4.525996164164243,0.29205925,0.69314718,0.5
5,2273,399,0.5841184902809371,4.525996164164243,0.29205925,0.69314718,0.5
63,651,651,2.549222669986021,4.526327639929984,1.27461133,0.69314718,0.5
63,2274,651,2.549222669986021,4.526327639929984,1.27461133,0.69314718,0.5
68,1812,1812,0.355538451443664,4.526339280791292,0.17776923,0.69314718,0.5
68,2275,1812,0.355538451443664,4.526339280791292,0.17776923,0.69314718,0.5
81,81,81,0.8932102989836852,4.527438618380501,0.44660515,0.69314718,0.5
81,2276,81,0.8932102989836852,4.527438618380501,0.44660515,0.69314718,0.5
90,1016,1016,1.5640830034033506,4.527826459034964,0.7820415,0.69314718,0.5
90,2277,1016,1.5640830034033506,4.527826459034964,0.7820415,0.69314718,0.5
56,973,973,3.804896600401946,4.528525251992971,1.9024483,0.69314718,0.5
56,2278,973,3.804896600401946,4.528525251992971,1.9024483,0.69314718,0.5
39,1074,1074,1.3541243834623413,4.528615013435555,0.67706219,0.69314718,0.5
39,2279,1074,1.3541243834623413,4.528615013435555,0.67706219,0.69314718,0.5
67,1471,1471,1.4646312881922647,4.528758061333846,0.73231564,0.69314718,0.5
67,2280,1471,1.4646312881922647,4.528758061333846,0.73231564,0.69314718,0.5
62,1698,1698,0.7532688834610027,4.52891807547653,0.37663444,0.69314718,0.5
62,2281,1698,0.7532688834610027,4.52891807547653,0.37663444,0.69314718,0.5
46,609,609,3.40932886246708,4.529228646136127,1.70466443,0.69314718,0.5
46,2282,609,3.40932886246708,4.529228646136127,1.70466443,0.69314718,0.5
82,985,985,1.4032142613107652,4.529267783571951,0.70160713,0.69314718,0.5
82,2283,985,1.4032142613107652,4.529267783571951,0.70160713,0.69314718,0.5
48,298,298,1.5299772460920484,4.530031651750124,0.76498862,0.69314718,0.5
48,2284,298,1.5299772460920484,4.530031651750124,0.76498862,0.69314718,0.5
83,284,284,0.7504781440316931,4.530268649974258,0.37523907,0.69314718,0.5
83,2285,284,0.7504781440316931,4.530268649974258,0.37523907,0.69314718,0.5
57,57,57,1.3655954052482189,4.531627494139528,0.6827977,0.69314718,0.5
57,2286,57,1.3655954052482189,4.531627494139528,0.6827977,0.69314718,0.5
32,484,484,0.32353060642955433,4.531821562494732,0.1617653,0.69314718,0.5
32,2287,484,0.32353060642955433,4.531821562494732,0.1617653,0.69314718,0.5
79,1427,1427,2.9246321139824483,4.531978043235742,1.46231606,0.69314718,0.5
79,2288,1427,2.9246321139824483,4.531978043235742,1.46231606,0.69314718,0.5
0,833,833,1.5831817716119796,4.532199162715857,0.79159089,0.69314718,0.5
0,2289,833,1.5831817716119796,4.532199162715857,0.79159089,0.69314718,0.5
74,1184,1184,0.7054965871632165,4.5329153865487015,0.35274829,0.69314718,0.5
74,2290,1184,0.7054965871632165,4.5329153865487015,0.35274829,0.69314718,0.5
57,2286,2286,0.6834596859096569,4.533025532438843,0.34172984,0.69314718,0.5
57,2291,2286,0.6834596859096569,4.533025532438843,0.34172984,0.69314718,0.5
18,1266,1266,1.3908005486234494,4.533491352969931,0.69540027,0.69314718,0.5
18,2292,1266,1.3908005486234494,4.533491352969931,0.69540027,0.69314718,0.5
80,201,201,1.6862429473752818,4.53390175570202,0.84312147,0.69314718,0.5
80,2293,201,1.6862429473752818,4.53390175570202,0.84312147,0.69314718,0.5
50,232,232,2.703619254866134,4.534486572249177,1.35180963,0.69314718,0.5
50,2294,232,2.703619254866134,4.534486572249177,1.35180963,0.69314718,0.5
54,467,467,1.3184307522074898,4.534976879229522,0.65921538,0.69314718,0.5
54,2295,467,1.3184307522074898,4.534976879229522,0.65921538,0.69314718,0.5
78,874,874,1.00153253042607,4.535831334217915,0.50076627,0.69314718,0.5
78,2296,874,1.00153253042607,4.535831334217915,0.50076627,0.69314718,0.5
58,547,547,0.6935777037310813,4.536226046001665,0.34678885,0.69314718,0.5
58,2297,547,0.6935777037310813,4.536226046001665,0.34678885,0.69314718,0.5
4,451,451,1.3744866469613726,4.536461569119066,0.68724332,0.69314718,0.5
4,2298,451,1.3744866469613726,4.536461569119066,0.68724332,0.69314718,0.5
58,1887,1887,0.3468975631552085,4.536678230840176,0.17344878,0.69314718,0.5
58,2299,1887,0.3468975631552085,4.536678230840176,0.17344878,0.69314718,0.5
22,1592,1592,0.7640307915171071,4.537350395257931,0.3820154,0.69314718,0.5
22,2300,1592,0.7640307915171071,4.537350395257931,0.3820154,0.69314718,0.5
74,1412,1412,2.83157021378111,4.537806682066765,1.41578511,0.69314718,0.5
74,2301,1412,2.83157021378111,4.537806682066765,1.41578511,0.69314718,0.5
7,406,406,0.6973010356886719,4.538325587946962,0.34865052,0.69314718,0.5
7,2302,406,0.6973010356886719,4.538325587946962,0.34865052,0.69314718,0.5
99,163,163,2.8848593236996,4.540422839147036,1.44242966,0.69314718,0.5
99,2303,163,2.8848593236996,4.540422839147036,1.44242966,0.69314718,0.5
49,49,49,1.318671104063299,4.541251683858087,0.65933555,0.69314718,0.5
49,2304,49,1.318671104063299,4.541251683858087,0.65933555,0.69314718,0.5
49,700,700,0.32971610100676385,4.541463148612786,0.16485805,0.69314718,0.5
49,2305,700,0.32971610100676385,4.541463148612786,0.16485805,0.69314718,0.5
75,209,209,1.488737085516334,4.54357976235435,0.74436854,0.69314718,0.5
75,2306,209,1.488737085516334,4.54357976235435,0.74436854,0.69314718,0.5
13,1917,1917,1.3573406888898663,4.545160763337215,0.67867034,0.69314718,0.5
13,2307,1917,1.3573406888898663,4.545160763337215,0.67867034,0.69314718,0.5
21,997,997,1.6128443424379848,4.545398974350376,0.80642217,0.69314718,0.5
21,2308,997,1.6128443424379848,4.545398974350376,0.80642217,0.69314718,0.5
97,1170,1170,2.7199021148152234,4.546107692903358,1.35995106,0.69314718,0.5
97,2309,1170,2.7199021148152234,4.546107692903358,1.35995106,0.69314718,0.5
44,246,246,1.5406361951800414,4.546902045593135,0.7703181,0.69314718,0.5
44,2310,246,1.5406361951800414,4.546902045593135,0.7703181,0.69314718,0.5
53,1973,1973,1.535152686222691,4.549713118761443,0.76757634,0.69314718,0.5
53,2311,1973,1.535152686222691,4.549713118761443,0.76757634,0.69314718,0.5
74,1637,1637,0.7141543102281057,4.550512119666619,0.35707716,0.69314718,0.5
74,2312,1637,0.7141543102281057,4.550512119666619,0.35707716,0.69314718,0.5
78,1029,1029,2.0239840828516495,4.550819996975652,1.01199204,0.69314718,0.5
78,2313,1029,2.0239840828516495,4.550819996975652,1.01199204,0.69314718,0.5
61,1084,1084,0.7942202434778887,4.551873198465782,0.39711012,0.69314718,0.5
61,2314,1084,0.7942202434778887,4.551873198465782,0.39711012,0.69314718,0.5
5,1113,1113,1.1895001699108216,4.552018682853673,0.59475008,0.69314718,0.5
5,2315,1113,1.1895001699108216,4.552018682853673,0.59475008,0.69314718,0.5
54,317,317,2.6723581331364774,4.554268442506896,1.33617907,0.69314718,0.5
54,2316,317,2.6723581331364774,4.554268442506896,1.33617907,0.69314718,0.5
47,236,236,0.6882806858981027,4.554741481334186,0.34414034,0.69314718,0.5
47,2317,236,0.6882806858981027,4.554741481334186,0.34414034,0.69314718,0.5
25,991,991,0.6415354719926426,4.5550957626005735,0.32076774,0.69314718,0.5
25,2318,991,0.6415354719926426,4.5550957626005735,0.32076774,0.69314718,0.5
90,1262,1262,0.39855591335519863,4.555363421840309,0.19927796,0.69314718,0.5
90,2319,1262,0.39855591335519863,4.555363421840309,0.19927796,0.69314718,0.5
83,553,553,0.7636493178879138,4.555368870396361,0.38182466,0.69314718,0.5
83,2320,553,0.7636493178879138,4.555368870396361,0.38182466,0.69314718,0.5
26,2099,2099,1.5306704041705426,4.5570104529177655,0.7653352,0.69314718,0.5
26,2321,2099,1.5306704041705426,4.5570104529177655,0.7653352,0.69314718,0.5
76,2060,2060,0.6539415690275894,4.557030392104171,0.32697078,0.69314718,0.5
76,2322,2060,0.6539415690275894,4.557030392104171,0.32697078,0.69314718,0.5
45,781,781,1.7522447647874195,4.55753343050896,0.87612238,0.69314718,0.5
45,2323,781,1.7522447647874195,4.55753343050896,0.87612238,0.69314718,0.5
2,870,870,1.733188956092428,4.559218733168091,0.86659448,0.69314718,0.5
2,2324,870,1.733188956092428,4.559218733168091,0.86659448,0.69314718,0.5
19,1157,1157,0.3928825462638755,4.559850987715439,0.19644127,0.69314718,0.5
19,2325,1157,0.3928825462638755,4.559850987715439,0.19644127,0.69314718,0.5
18,1896,1896,1.4164458640223379,4.5598512752568725,0.70822293,0.69314718,0.5
18,2326,1896,1.4164458640223379,4.5598512752568725,0.70822293,0.69314718,0.5
89,1025,1025,0.6671415881328104,4.561050623712955,0.33357079,0.69314718,0.5
89,2327,1025,0.6671415881328104,4.561050623712955,0.33357079,0.69314718,0.5
99,1136,1136,5.856673098127588,4.562003239450027,2.92833655,0.69314718,0.5
99,2328,1136,5.856673098127588,4.562003239450027,2.92833655,0.69314718,0.5
91,777,777,3.0089204944045496,4.562025232227938,1.50446025,0.69314718,0.5
91,2329,777,3.0089204944045496,4.562025232227938,1.50446025,0.69314718,0.5
14,14,14,1.4130220847764623,4.5624297795793645,0.70651104,0.69314718,0.5
14,2330,14,1.4130220847764623,4.5624297795793645,0.70651104,0.69314718,0.5
46,1599,1599,1.7447173164147955,4.562734184382321,0.87235866,0.69314718,0.5
46,2331,1599,1.7447173164147955,4.562734184382321,0.87235866,0.69314718,0.5
85,85,85,1.4899095792441688,4.563229582806146,0.74495479,0.69314718,0.5
85,2332,85,1.4899095792441688,4.563229582806146,0.74495479,0.69314718,0.5
47,624,624,0.6933430669846758,4.565313831089956,0.34667153,0.69314718,0.5
47,2333,624,0.6933430669846758,4.565313831089956,0.34667153,0.69314718,0.5
56,1639,1639,0.9766726520853356,4.566615008883651,0.48833633,0.69314718,0.5
56,2334,1639,0.9766726520853356,4.566615008883651,0.48833633,0.69314718,0.5
18,1483,1483,0.7117375620127689,4.566993093145461,0.35586878,0.69314718,0.5
18,2335,1483,0.7117375620127689,4.566993093145461,0.35586878,0.69314718,0.5
28,1083,1083,2.6382036727638547,4.567419091158843,1.31910184,0.69314718,0.5
28,2336,1083,2.6382036727638547,4.567419091158843,1.31910184,0.69314718,0.5
46,410,410,1.7542209178911214,4.570571323262295,0.87711046,0.69314718,0.5
46,2337,410,1.7542209178911214,4.570571323262295,0.87711046,0.69314718,0.5
61,583,583,0.805352162772743,4.571953844992369,0.40267608,0.69314718,0.5
61,2338,583,0.805352162772743,4.571953844992369,0.40267608,0.69314718,0.5
72,980,980,3.217565591797864,4.572522252528626,1.6087828,0.69314718,0.5
72,2339,980,3.217565591797864,4.572522252528626,1.6087828,0.69314718,0.5
17,1312,1312,1.446432437578532,4.574040034100889,0.72321622,0.69314718,0.5
17,2340,1312,1.446432437578532,4.574040034100889,0.72321622,0.69314718,0.5
84,2131,2131,0.6699490445782216,4.57581571348941,0.33497452,0.69314718,0.5
84,2341,2131,0.6699490445782216,4.57581571348941,0.33497452,0.69314718,0.5
44,246,246,0.7859356154329584,4.575858856118423,0.39296781,0.69314718,0.5
44,2342,246,0.7859356154329584,4.575858856118423,0.39296781,0.69314718,0.5
90,2089,2089,0.8087431149943022,4.576262813115351,0.40437156,0.69314718,0.5
90,2343,2089,0.8087431149943022,4.576262813115351,0.40437156,0.69314718,0.5
88,1504,1504,0.7247598398260809,4.57798704773527,0.36237992,0.69314718,0.5
88,2344,1504,0.7247598398260809,4.57798704773527,0.36237992,0.69314718,0.5
53,142,142,3.132567140711002,4.578676396985933,1.56628357,0.69314718,0.5
53,2345,142,3.132567140711002,4.578676396985933,1.56628357,0.69314718,0.5
0,0,0,1.635178668290837,4.578820536823795,0.81758933,0.69314718,0.5
0,2346,0,1.635178668290837,4.578820536823795,0.81758933,0.69314718,0.5
52,1618,1618,1.485714514471931,4.579629748615038,0.74285726,0.69314718,0.5
52,2347,1618,1.485714514471931,4.579629748615038,0.74285726,0.69314718,0.5
20,403,403,3.3358997530428454,4.5796448317302545,1.66794988,0.69314718,0.5
20,2348,403,3.3358997530428454,4.5796448317302545,1.66794988,0.69314718,0.5
11,1301,1301,0.8134781223999221,4.580329942813707,0.40673906,0.69314718,0.5
11,2349,1301,0.8134781223999221,4.580329942813707,0.40673906,0.69314718,0.5
32,484,484,0.1673549734402178,4.580830788478347,0.08367749,0.69314718,0.5
32,2350,484,0.1673549734402178,4.580830788478347,0.08367749,0.69314718,0.5
46,418,418,1.76816627087284,4.581994824217018,0.88408314,0.69314718,0.5
46,2351,418,1.76816627087284,4.581994824217018,0.88408314,0.69314718,0.5
85,172,172,1.511244154249969,4.583741563721155,0.75562208,0.69314718,0.5
85,2352,172,1.511244154249969,4.583741563721155,0.75562208,0.69314718,0.5
35,1791,1791,0.3284711841800135,4.584574690444194,0.16423559,0.69314718,0.5
35,2353,1791,0.3284711841800135,4.584574690444194,0.16423559,0.69314718,0.5
13,830,830,1.3954521425904995,4.585110532158688,0.69772607,0.69314718,0.5
13,2354,830,1.3954521425904995,4.585110532158688,0.69772607,0.69314718,0.5
89,1771,1771,0.6786299139926575,4.5856826706007405,0.33931496,0.69314718,0.5
89,2355,1771,0.6786299139926575,4.5856826706007405,0.33931496,0.69314718,0.5
70,943,943,1.677121851131894,4.586862646924415,0.83856093,0.69314718,0.5
70,2356,943,1.677121851131894,4.586862646924415,0.83856093,0.69314718,0.5
65,1517,1517,1.2189961963562466,4.5875751799282,0.6094981,0.69314718,0.5
65,2357,1517,1.2189961963562466,4.5875751799282,0.6094981,0.69314718,0.5
72,2339,2339,1.6263253044583097,4.588168553906652,0.81316265,0.69314718,0.5
72,2358,2339,1.6263253044583097,4.588168553906652,0.81316265,0.69314718,0.5
24,1640,1640,1.2688647784418914,4.588662546758093,0.63443239,0.69314718,0.5
24,2359,1640,1.2688647784418914,4.588662546758093,0.63443239,0.69314718,0.5
1,1564,1564,0.802002336452351,4.5900006650425365,0.40100117,0.69314718,0.5
1,2360,1564,0.802002336452351,4.5900006650425365,0.40100117,0.69314718,0.5
46,1128,1128,1.7780629824007532,4.590047306270651,0.88903149,0.69314718,0.5
46,2361,1128,1.7780629824007532,4.590047306270651,0.88903149,0.69314718,0.5
57,1409,1409,0.35588823104642886,4.591593514737829,0.17794412,0.69314718,0.5
57,2362,1409,0.35588823104642886,4.591593514737829,0.17794412,0.69314718,0.5
19,556,556,3.213994301534826,4.592048375942169,1.60699715,0.69314718,0.5
19,2363,556,3.213994301534826,4.592048375942169,1.60699715,0.69314718,0.5
5,205,205,1.2232259776863375,4.592354155706909,0.61161299,0.69314718,0.5
5,2364,205,1.2232259776863375,4.592354155706909,0.61161299,0.69314718,0.5
79,2225,2225,0.7630487866217878,4.593570087935289,0.38152439,0.69314718,0.5
79,2365,2225,0.7630487866217878,4.593570087935289,0.38152439,0.69314718,0.5
21,2006,2006,1.6685887578345309,4.594420195736234,0.83429438,0.69314718,0.5
21,2366,2006,1.6685887578345309,4.594420195736234,0.83429438,0.69314718,0.5
7,710,710,0.72518775711589,4.59489853269569,0.36259388,0.69314718,0.5
7,2367,710,0.72518775711589,4.59489853269569,0.36259388,0.69314718,0.5
78,848,848,2.0868023224068337,4.594915996693394,1.04340116,0.69314718,0.5
78,2368,848,2.0868023224068337,4.594915996693394,1.04340116,0.69314718,0.5
63,63,63,5.34698928821468,4.594997030810227,2.67349464,0.69314718,0.5
63,2369,63,5.34698928821468,4.594997030810227,2.67349464,0.69314718,0.5
3,1173,1173,3.645654487189722,4.595513324467251,1.82282724,0.69314718,0.5
3,2370,1173,3.645654487189722,4.595513324467251,1.82282724,0.69314718,0.5
82,1629,1629,1.4702740900668159,4.5966175969203436,0.73513705,0.69314718,0.5
82,2371,1629,1.4702740900668159,4.5966175969203436,0.73513705,0.69314718,0.5
8,372,372,1.3792835931117569,4.599279795561508,0.6896418,0.69314718,0.5
8,2372,372,1.3792835931117569,4.599279795561508,0.6896418,0.69314718,0.5
87,1670,1670,0.7735221343019861,4.599897299592833,0.38676107,0.69314718,0.5
87,2373,1670,0.7735221343019861,4.599897299592833,0.38676107,0.69314718,0.5
66,1901,1901,0.7547074172790393,4.600861711292813,0.37735371,0.69314718,0.5
66,2374,1901,0.7547074172790393,4.600861711292813,0.37735371,0.69314718,0.5
66,671,671,3.0199976700331765,4.601419789561031,1.50999884,0.69314718,0.5
66,2375,671,3.0199976700331765,4.601419789561031,1.50999884,0.69314718,0.5
51,882,882,0.8277038032715005,4.601435961812657,0.4138519,0.69314718,0.5
51,2376,882,0.8277038032715005,4.601435961812657,0.4138519,0.69314718,0.5
26,164,164,3.1576269288431678,4.601687516904268,1.57881346,0.69314718,0.5
26,2377,164,3.1576269288431678,4.601687516904268,1.57881346,0.69314718,0.5
44,1163,1163,1.6003530918526148,4.601766067986329,0.80017655,0.69314718,0.5
44,2378,1163,1.6003530918526148,4.601766067986329,0.80017655,0.69314718,0.5
7,124,124,1.4587794352712316,4.603233825345486,0.72938972,0.69314718,0.5
7,2379,124,1.4587794352712316,4.603233825345486,0.72938972,0.69314718,0.5
82,680,680,2.9557581920090676,4.604060716728608,1.4778791,0.69314718,0.5
82,2380,680,2.9557581920090676,4.604060716728608,1.4778791,0.69314718,0.5
53,53,53,3.18864672452551,4.604275233501236,1.59432336,0.69314718,0.5
53,2381,53,3.18864672452551,4.604275233501236,1.59432336,0.69314718,0.5
2,1954,1954,0.4475296566830949,4.60584497878042,0.22376483,0.69314718,0.5
2,2382,1954,0.4475296566830949,4.60584497878042,0.22376483,0.69314718,0.5
94,576,576,0.780006416288978,4.606803290929367,0.39000321,0.69314718,0.5
94,2383,576,0.780006416288978,4.606803290929367,0.39000321,0.69314718,0.5
84,1341,1341,2.740406019655233,4.608082097372905,1.37020301,0.69314718,0.5
84,2384,1341,2.740406019655233,4.608082097372905,1.37020301,0.69314718,0.5
21,906,906,0.8427269637333776,4.608928956620732,0.42136348,0.69314718,0.5
21,2385,906,0.8427269637333776,4.608928956620732,0.42136348,0.69314718,0.5
46,2282,2282,1.802473904667562,4.6097192511593965,0.90123695,0.69314718,0.5
46,2386,2282,1.802473904667562,4.6097192511593965,0.90123695,0.69314718,0.5
37,2249,2249,0.3574404630717766,4.610154298652574,0.17872023,0.69314718,0.5
37,2387,2249,0.3574404630717766,4.610154298652574,0.17872023,0.69314718,0.5
8,1979,1979,0.6959441524380449,4.612404120744625,0.34797208,0.69314718,0.5
8,2388,1979,0.6959441524380449,4.612404120744625,0.34797208,0.69314718,0.5
51,1708,1708,0.20851774481835575,4.612491537202747,0.10425887,0.69314718,0.5
51,2389,1708,0.20851774481835575,4.612491537202747,0.10425887,0.69314718,0.5
3,2004,2004,1.8449309916551857,4.612902340716485,0.9224655,0.69314718,0.5
3,2390,2004,1.8449309916551857,4.612902340716485,0.9224655,0.69314718,0.5
90,1976,1976,0.8298499382398643,4.613431765441449,0.41492497,0.69314718,0.5
90,2391,1976,0.8298499382398643,4.613431765441449,0.41492497,0.69314718,0.5
2,1714,1714,0.8997812046096262,4.613435920402955,0.4498906,0.69314718,0.5
2,2392,1714,0.8997812046096262,4.613435920402955,0.4498906,0.69314718,0.5
33,1540,1540,3.141870485516103,4.613882408377335,1.57093524,0.69314718,0.5
33,2393,1540,3.141870485516103,4.613882408377335,1.57093524,0.69314718,0.5
92,1189,1189,0.7957124757245886,4.61427395313539,0.39785624,0.69314718,0.5
92,2394,1189,0.7957124757245886,4.61427395313539,0.39785624,0.69314718,0.5
72,535,535,1.656517328478654,4.614705988898412,0.82825866,0.69314718,0.5
72,2395,535,1.656517328478654,4.614705988898412,0.82825866,0.69314718,0.5
49,1481,1481,0.6939326795950105,4.615034518440046,0.34696634,0.69314718,0.5
49,2396,1481,0.6939326795950105,4.615034518440046,0.34696634,0.69314718,0.5
96,536,536,1.7934066304545333,4.615207967804314,0.89670332,0.69314718,0.5
96,2397,536,1.7934066304545333,4.615207967804314,0.89670332,0.69314718,0.5
67,692,692,6.222122814557719,4.615627412073493,3.11106141,0.69314718,0.5
67,2398,692,6.222122814557719,4.615627412073493,3.11106141,0.69314718,0.5
35,1603,1603,1.342532467761248,4.615692951387618,0.67126623,0.69314718,0.5
35,2399,1603,1.342532467761248,4.615692951387618,0.67126623,0.69314718,0.5
71,458,458,1.4751922763320384,4.6157686615695,0.73759614,0.69314718,0.5
71,2400,458,1.4751922763320384,4.6157686615695,0.73759614,0.69314718,0.5
4,323,323,2.9054794660425376,4.616344936587064,1.45273973,0.69314718,0.5
4,2401,323,2.9054794660425376,4.616344936587064,1.45273973,0.69314718,0.5
94,919,919,1.5705237593473176,4.61649116293632,0.78526188,0.69314718,0.5
94,2402,919,1.5705237593473176,4.61649116293632,0.78526188,0.69314718,0.5
2,2392,2392,0.45095016409080524,4.616829694965793,0.22547508,0.69314718,0.5
2,2403,2392,0.45095016409080524,4.616829694965793,0.22547508,0.69314718,0.5
79,1496,1496,1.5509687661181357,4.616892515265214,0.77548438,0.69314718,0.5
79,2404,1496,1.5509687661181357,4.616892515265214,0.77548438,0.69314718,0.5
62,2081,2081,0.800665846905044,4.616953408842079,0.40033292,0.69314718,0.5
62,2405,2081,0.800665846905044,4.616953408842079,0.40033292,0.69314718,0.5
68,288,288,0.7576194368429603,4.617807029045735,0.37880972,0.69314718,0.5
68,2406,288,0.7576194368429603,4.617807029045735,0.37880972,0.69314718,0.5
25,1349,1349,0.6700939555411288,4.6179301187213975,0.33504698,0.69314718,0.5
25,2407,1349,0.6700939555411288,4.6179301187213975,0.33504698,0.69314718,0.5
